,ROP OFFLINE,SURFACE TORQUE,WEIGHT ON BIT DRILLER,MUD WEIGHT IN,MUD WEIGHT OUT,TEMPERATURE IN,TEMPERATURE OUT,D-EXPONENT,TOTAL RPM [SURFACE + DHM],STAND PIPE PRESSURE,PUMP FLOW,TOTALROTARYTIME,BIT TIME,BIT RUN,TOTALCUMREVONBOTTOM,SUM ALL PITS,ECD,DEPTH,WELLNAME,LITHOLOGY,LITH_CATEGORY,LATITUDE,LONGITUDE
17456,17.42,8474.0,30.15,13.5,13.55,27.8,37.0,1.03,145.0,3526.0,457.0,51.74,19.3,498.35,183791.0,1604.65,14.02,4467.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17457,17.34,8172.0,30.22,13.5,13.56,27.8,37.3,1.02,145.0,3516.0,457.0,51.77,19.32,498.8,184029.0,1609.96,14.02,4468.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17458,18.65,8578.0,31.35,13.5,13.55,27.8,37.1,1.02,145.0,3523.0,457.0,51.8,19.35,499.34,184278.0,1610.91,14.02,4468.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17459,18.12,8497.0,31.88,13.5,13.55,27.7,37.1,1.03,146.0,3520.0,457.0,51.82,19.38,499.79,184497.0,1609.36,14.02,4469.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17460,18.11,8744.0,30.52,13.5,13.55,27.7,37.0,1.02,145.0,3521.0,457.0,51.85,19.41,500.34,184751.0,1611.01,14.02,4469.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17461,18.52,9486.0,28.67,13.5,13.57,27.8,37.2,1.02,145.0,3516.0,456.0,51.88,19.44,500.84,184998.0,1610.41,14.02,4470.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17462,16.28,8005.0,32.1,13.5,13.57,27.8,37.4,1.06,145.0,3511.0,457.0,51.92,19.47,501.29,185299.0,1611.02,14.02,4470.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17463,14.93,8556.0,32.43,13.5,13.58,27.8,37.5,1.07,146.0,3526.0,457.0,51.94,19.49,501.83,185507.0,1617.1,14.02,4471.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17464,16.39,8813.0,32.49,13.5,13.57,27.8,37.5,1.04,145.0,3508.0,457.0,51.98,19.53,502.35,185817.0,1630.86,14.02,4471.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17465,16.89,7830.0,32.58,13.5,13.58,27.9,37.6,1.04,145.0,3524.0,457.0,52.01,19.57,502.89,186143.0,1632.19,14.02,4472.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17466,16.15,8728.0,32.13,13.5,13.58,27.9,37.6,1.05,146.0,3521.0,457.0,52.04,19.59,503.32,186380.0,1633.84,14.02,4472.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17467,16.78,7944.0,31.21,13.5,13.58,27.9,37.6,1.04,146.0,3515.0,457.0,52.07,19.62,503.79,186604.0,1633.06,14.02,4473.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17468,16.88,8402.0,30.85,13.5,13.58,27.9,37.7,1.05,146.0,3517.0,457.0,52.1,19.65,504.32,186912.0,1624.51,14.02,4473.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17469,15.95,8881.0,31.45,13.5,13.59,27.9,37.6,1.05,146.0,3518.0,457.0,52.13,19.68,504.84,187143.0,1624.64,14.02,4474.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17470,17.18,8175.0,30.81,13.5,13.59,27.9,37.6,1.02,146.0,3521.0,457.0,52.16,19.71,505.31,187415.0,1617.28,14.02,4474.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17471,18.63,8569.0,30.93,13.5,13.59,27.9,37.5,1.0,146.0,3515.0,457.0,52.18,19.74,505.8,187624.0,1620.46,14.02,4475.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17472,19.35,8982.0,31.47,13.5,13.59,27.9,37.6,1.0,146.0,3529.0,457.0,52.21,19.76,506.35,187866.0,1619.76,14.02,4475.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17473,19.57,7736.0,30.23,13.5,13.59,27.9,37.6,1.0,146.0,2545.0,342.0,52.24,19.79,506.78,188136.0,1617.2,13.89,4476.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17474,20.52,7625.0,27.32,13.5,13.59,27.9,38.1,0.97,140.0,3482.0,453.0,52.26,19.82,507.28,188326.0,1627.34,14.02,4476.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17475,22.65,8707.0,23.42,13.5,13.58,27.9,38.2,0.93,140.0,3437.0,451.0,52.28,19.83,507.83,188470.0,1627.23,14.01,4477.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17476,25.13,8069.0,28.26,13.5,13.58,27.9,38.1,0.91,140.0,3463.0,453.0,52.3,19.85,508.3,188597.0,1625.13,14.02,4477.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17477,25.84,10893.0,27.67,13.5,13.58,27.9,38.2,0.9,141.0,3501.0,452.0,52.31,19.87,508.79,188732.0,1617.29,14.01,4478.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17478,25.49,5849.0,21.21,13.5,13.57,27.9,38.4,0.94,146.0,3476.0,454.0,52.35,19.91,509.29,189085.0,1614.57,14.02,4478.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17479,25.91,8198.0,27.69,13.5,13.57,27.9,38.4,0.89,146.0,3486.0,454.0,52.36,19.91,509.82,189165.0,1611.81,14.02,4479.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17480,38.97,9341.0,28.45,13.5,13.57,27.9,38.3,0.84,146.0,3491.0,453.0,52.37,19.93,510.31,189260.0,1614.7,14.02,4479.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17481,33.15,8374.0,27.43,13.5,13.57,27.9,38.4,0.95,146.0,3485.0,453.0,52.4,19.95,510.83,189474.0,1614.23,14.02,4480.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17482,20.49,8211.0,27.42,13.5,13.58,27.9,37.9,0.97,146.0,3483.0,453.0,52.42,19.97,511.31,189691.0,1615.84,14.02,4480.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17483,22.04,7294.0,26.75,13.5,13.58,27.9,38.2,0.91,147.0,3490.0,453.0,52.44,20.0,511.78,189901.0,1619.2,14.02,4481.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17484,28.33,8475.0,27.09,13.5,13.58,27.9,38.3,0.88,146.0,3495.0,453.0,52.46,20.01,512.31,190025.0,1618.9,14.02,4481.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17485,27.71,7509.0,27.13,13.5,13.58,27.9,38.3,0.91,146.0,3493.0,453.0,52.48,20.04,512.85,190237.0,1616.3,14.02,4482.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17486,23.96,6575.0,28.06,13.5,13.58,27.9,38.3,0.95,147.0,3490.0,454.0,52.51,20.06,513.32,190469.0,1611.8,14.02,4482.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17487,20.79,9355.0,22.7,13.5,13.59,27.9,36.5,0.89,144.0,3535.0,459.0,52.53,20.08,513.88,190632.0,1635.41,14.03,4483.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17488,24.05,6988.0,20.51,13.5,13.6,27.9,36.5,0.84,144.0,3556.0,460.0,52.55,20.1,514.33,190797.0,1631.9,14.03,4483.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17489,27.2,8427.0,22.12,13.5,13.6,27.9,36.4,0.81,144.0,3585.0,460.0,52.57,20.12,514.83,190974.0,1622.62,14.03,4484.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17490,34.13,8522.0,22.77,13.5,13.6,27.9,36.3,0.76,143.0,3555.0,460.0,52.58,20.13,515.32,191082.0,1623.88,14.03,4484.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17491,44.0,10454.0,22.53,13.5,13.6,27.9,36.2,0.76,144.0,3571.0,459.0,52.59,20.14,515.81,191176.0,1624.34,14.03,4485.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17492,46.46,8715.0,23.67,13.5,13.6,27.9,36.1,0.75,144.0,3562.0,459.0,52.6,20.16,516.32,191264.0,1624.24,14.03,4485.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17493,48.84,10630.0,24.06,13.5,13.6,27.9,36.2,0.76,144.0,3575.0,459.0,52.61,20.17,516.81,191350.0,1626.29,14.03,4486.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17494,47.3,9998.0,24.83,13.5,13.6,27.9,36.2,0.77,144.0,3583.0,460.0,52.62,20.18,517.32,191448.0,1620.46,14.03,4486.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17495,44.83,11149.0,24.15,13.5,13.6,27.9,36.1,0.77,144.0,3578.0,460.0,52.63,20.19,517.78,191540.0,1621.46,14.03,4487.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17496,41.01,9360.0,24.02,13.5,13.6,27.9,36.1,0.8,144.0,3576.0,460.0,52.65,20.2,518.28,191652.0,1625.07,14.03,4487.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17497,47.04,9957.0,25.99,13.5,13.6,27.9,36.1,0.76,143.0,3594.0,460.0,52.66,20.21,518.82,191727.0,1621.79,14.03,4488.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17498,62.08,12132.0,25.25,13.5,13.6,27.9,36.1,0.73,144.0,3612.0,460.0,52.66,20.22,519.29,191791.0,1623.19,14.03,4488.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17499,70.49,11256.0,29.05,13.5,13.6,27.9,36.2,0.7,144.0,3585.0,460.0,52.67,20.22,519.76,191846.0,1623.19,14.03,4489.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17500,58.06,9950.0,27.91,13.5,13.6,27.9,36.2,0.76,144.0,3605.0,460.0,52.68,20.23,520.32,191930.0,1624.05,14.03,4489.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17501,70.16,10980.0,25.41,13.5,13.59,27.8,36.4,0.71,141.0,,453.0,52.69,20.24,520.86,192011.0,1647.96,14.02,4490.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17502,96.82,9266.0,25.6,13.5,13.59,27.8,36.5,0.66,142.0,3489.0,453.0,52.7,20.25,521.29,192072.0,1642.17,14.02,4490.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17503,70.96,9756.0,28.4,13.5,13.59,27.8,36.6,0.73,141.0,3506.0,453.0,52.7,20.26,521.75,192136.0,1642.05,14.02,4491.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17504,57.42,10799.0,27.15,13.5,13.59,27.8,36.5,0.75,142.0,3519.0,453.0,52.71,20.27,522.32,192219.0,1628.9,14.02,4491.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17505,52.83,8501.0,26.62,13.5,13.59,27.8,36.6,0.76,141.0,3498.0,454.0,52.72,20.28,522.85,192308.0,1629.31,14.01,4492.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17506,46.69,9023.0,25.81,13.5,13.59,27.8,36.7,0.79,142.0,3499.0,453.0,52.74,20.29,523.34,192405.0,1625.48,14.01,4492.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17507,37.05,9513.0,24.08,13.5,13.59,27.8,37.0,0.83,142.0,3507.0,453.0,52.75,20.31,523.85,192552.0,1624.52,14.01,4493.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17508,34.34,8443.0,24.98,13.5,13.59,27.8,37.0,0.83,142.0,3489.0,452.0,52.77,20.32,524.31,192661.0,1625.69,14.02,4493.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17509,35.57,8424.0,25.65,13.5,13.59,27.8,37.2,0.82,142.0,3499.0,453.0,52.78,20.33,524.84,192789.0,1625.0,14.02,4494.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17510,32.74,8399.0,25.17,13.5,13.59,27.8,37.3,0.84,143.0,3483.0,453.0,52.8,20.35,525.35,192914.0,1625.33,14.02,4494.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17511,28.68,7716.0,23.6,13.5,13.59,27.8,37.2,0.88,142.0,3503.0,453.0,52.81,20.37,525.79,193068.0,1627.31,14.02,4495.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17512,24.57,7434.0,25.81,13.5,13.58,27.8,37.6,0.89,143.0,3505.0,453.0,52.84,20.39,526.34,193284.0,1619.28,14.02,4495.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17513,26.42,8412.0,24.44,13.5,13.59,27.8,37.7,0.87,143.0,3493.0,452.0,52.85,20.4,526.8,193386.0,1619.79,14.02,4496.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17514,30.48,7248.0,23.21,13.5,13.59,27.9,37.8,0.84,142.0,3508.0,453.0,52.87,20.42,527.34,193557.0,1619.0,14.02,4496.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17515,28.63,7008.0,24.29,13.5,13.58,27.9,38.1,0.89,143.0,3515.0,453.0,52.89,20.44,527.84,193735.0,1620.92,14.02,4497.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17516,22.52,7040.0,24.79,13.5,13.58,27.9,38.1,0.91,142.0,3522.0,453.0,52.92,20.47,528.33,193953.0,1620.17,14.02,4497.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17517,25.47,7258.0,22.91,13.5,13.58,27.9,38.3,0.87,142.0,3518.0,453.0,52.94,20.49,528.81,194112.0,1620.49,14.02,4498.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17518,29.86,7628.0,24.42,13.5,13.58,27.9,38.4,0.84,143.0,3521.0,452.0,52.95,20.5,529.28,194230.0,1617.53,14.01,4498.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17519,30.69,7210.0,24.61,13.5,13.57,27.9,38.4,0.88,143.0,3527.0,452.0,52.97,20.53,529.8,194439.0,1618.77,14.02,4499.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17520,25.52,8370.0,25.41,13.5,13.56,27.9,37.7,0.9,147.0,3609.0,459.0,52.99,20.55,530.37,194606.0,1626.12,14.03,4499.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17521,30.26,9432.0,26.07,13.5,13.56,27.9,37.4,0.83,148.0,3605.0,458.0,53.0,20.56,530.88,194702.0,1624.03,14.02,4500.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17522,36.03,6405.0,21.01,13.5,13.56,27.9,37.1,0.85,144.0,3498.0,451.0,53.03,20.58,531.28,194909.0,1629.78,14.01,4500.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17523,29.93,8900.0,25.38,13.5,13.57,27.9,36.9,0.86,144.0,3485.0,451.0,53.04,20.59,531.87,194997.0,1627.98,14.01,4501.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17524,32.25,7878.0,23.96,13.5,13.57,27.9,36.9,0.82,144.0,3484.0,451.0,53.05,20.61,532.32,195127.0,1624.5,14.01,4501.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17525,39.98,7489.0,23.06,13.5,13.57,27.9,36.9,0.77,144.0,3473.0,452.0,53.06,20.62,532.81,195223.0,1622.83,14.01,4502.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17526,47.82,8336.0,24.54,13.5,13.57,27.9,37.0,0.77,144.0,3480.0,451.0,53.08,20.63,533.31,195319.0,1618.25,14.01,4502.5,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17527,44.09,9921.0,24.49,13.5,13.57,27.9,36.9,0.81,144.0,3470.0,446.0,53.09,20.64,533.82,195415.0,1624.44,14.01,4503.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17528,37.96,9104.0,26.09,13.5,13.57,27.9,37.0,0.83,144.0,3486.0,451.0,53.1,20.65,534.31,195543.0,1617.54,14.01,4503.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17529,33.7,8232.0,25.2,13.5,13.57,27.9,37.1,0.85,145.0,3487.0,450.0,53.12,20.67,534.82,195670.0,1615.95,14.01,4504.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17530,29.33,7601.0,24.13,13.5,13.57,27.9,36.9,0.87,144.0,3482.0,451.0,53.13,20.69,535.31,195817.0,1609.68,14.01,4504.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17531,28.24,7308.0,24.51,13.5,13.56,27.9,37.0,0.86,145.0,3514.0,451.0,53.15,20.71,535.83,195993.0,1606.94,14.01,4505.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17532,30.22,7431.0,24.18,13.5,13.56,27.9,37.1,0.87,144.0,3506.0,451.0,53.17,20.72,536.31,196149.0,1604.27,14.01,4505.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17533,27.04,7489.0,24.71,13.5,13.56,27.9,37.1,0.89,145.0,3517.0,451.0,53.19,20.74,536.87,196308.0,1602.04,14.01,4506.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17534,24.94,6270.0,24.6,13.5,13.56,27.9,37.0,0.87,144.0,3517.0,451.0,53.21,20.76,537.29,196506.0,1595.06,14.01,4506.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17535,30.61,7529.0,25.75,13.5,13.56,27.9,37.0,0.82,144.0,3504.0,447.0,53.22,20.78,537.81,196604.0,1599.49,14.01,4507.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17536,40.92,11246.0,27.16,13.5,13.56,27.9,37.1,0.79,145.0,3522.0,450.0,53.23,20.79,538.26,196693.0,1599.12,14.01,4507.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17537,43.18,8712.0,24.14,13.5,13.57,27.8,37.0,0.82,144.0,3511.0,450.0,53.25,20.8,538.76,196804.0,1591.22,14.01,4508.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17538,39.08,9715.0,26.15,13.5,13.57,27.8,37.0,0.83,145.0,3490.0,451.0,53.26,20.81,539.26,196917.0,1594.12,14.02,4508.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17539,38.25,9506.0,26.8,13.5,13.56,27.9,37.1,0.85,145.0,3512.0,451.0,53.28,20.83,539.78,197049.0,1592.84,14.01,4509.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17540,33.16,9721.0,26.18,13.5,13.56,27.8,37.1,0.84,145.0,3541.0,451.0,53.29,20.84,540.3,197170.0,1589.47,14.01,4509.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17541,38.69,9542.0,26.72,13.5,13.56,27.9,37.0,0.8,145.0,3527.0,450.0,53.3,20.85,540.8,197273.0,1586.03,14.01,4510.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17542,42.14,8704.0,27.77,13.5,13.56,27.9,37.1,0.86,144.0,3516.0,451.0,53.31,20.87,541.33,197381.0,1587.96,14.01,4510.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17543,32.79,6789.0,25.39,13.5,13.56,27.8,37.0,0.85,144.0,3514.0,451.0,53.33,20.89,541.79,197555.0,1590.33,14.01,4511.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17544,36.1,8830.0,28.45,13.5,13.56,27.8,37.0,0.8,144.0,3540.0,451.0,53.34,20.9,542.32,197646.0,1591.38,14.01,4511.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17545,42.32,8763.0,28.1,13.5,13.56,27.8,37.1,0.87,144.0,3530.0,451.0,53.36,20.91,542.87,197745.0,1589.87,14.01,4512.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17546,29.2,9035.0,19.06,13.5,13.55,27.8,37.1,0.84,144.0,3668.0,466.0,53.43,20.94,543.29,198031.0,1619.95,14.04,4512.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17547,35.52,8896.0,21.22,13.5,13.55,27.8,37.2,0.74,143.0,3361.0,432.0,53.44,20.95,543.8,198114.0,1614.85,13.97,4513.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17548,45.33,9983.0,22.96,13.5,13.55,27.8,37.1,0.76,144.0,3489.0,452.0,53.45,20.96,544.36,198227.0,1616.61,14.01,4513.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17549,41.77,9385.0,21.91,13.5,13.55,27.8,37.2,0.77,144.0,3518.0,452.0,53.46,20.97,544.8,198320.0,1614.87,14.02,4514.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17550,39.84,6456.0,22.15,13.5,13.55,27.8,37.2,0.86,144.0,3512.0,451.0,53.48,20.99,545.35,198493.0,1612.67,14.01,4514.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17551,24.71,6791.0,19.92,13.5,13.55,27.8,37.2,0.9,144.0,3520.0,451.0,53.51,21.02,545.8,198762.0,1613.37,14.01,4515.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17552,20.38,7227.0,21.21,13.5,13.55,27.8,37.4,0.87,144.0,3516.0,452.0,53.54,21.04,546.33,198954.0,1610.06,14.01,4515.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17553,23.14,7433.0,20.95,13.5,13.55,27.8,37.1,0.87,144.0,3521.0,452.0,53.56,21.06,546.79,199134.0,1612.22,14.01,4516.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17554,24.12,7663.0,21.91,13.5,13.55,27.8,37.4,0.85,144.0,3524.0,452.0,53.58,21.09,547.35,199338.0,1608.49,14.01,4516.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17555,26.05,7901.0,22.66,13.5,13.55,27.8,37.3,0.89,144.0,3532.0,452.0,53.6,21.1,547.84,199473.0,1610.61,14.01,4517.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17556,21.92,8089.0,22.51,13.5,13.55,27.8,37.3,0.94,144.0,3540.0,452.0,53.63,21.13,548.35,199732.0,1608.89,14.02,4517.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17557,17.33,6841.0,20.68,13.5,13.56,27.8,37.1,0.89,144.0,3528.0,450.0,53.65,21.16,548.82,199980.0,1608.54,14.01,4518.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17558,22.25,8269.0,21.23,13.5,13.56,27.8,37.1,0.84,143.0,3551.0,452.0,53.67,21.18,549.31,200121.0,1609.73,14.01,4518.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17559,27.97,8052.0,23.36,13.5,13.56,27.8,37.1,0.88,144.0,3544.0,453.0,53.69,21.2,549.82,200282.0,1605.67,14.01,4519.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17560,23.22,7390.0,21.91,13.5,13.55,27.8,37.2,0.87,143.0,3546.0,451.0,53.72,21.22,550.35,200513.0,1599.56,14.01,4519.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17561,25.48,7869.0,23.24,13.5,13.55,27.8,37.1,0.82,144.0,3544.0,452.0,53.73,21.24,550.82,200655.0,1602.83,14.01,4520.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17562,29.82,8683.0,21.38,13.5,13.55,27.8,37.2,0.85,145.0,3544.0,452.0,53.75,21.26,551.3,200806.0,1592.06,14.01,4520.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17563,27.22,7872.0,22.62,13.5,13.55,27.8,37.0,0.86,144.0,3547.0,452.0,53.77,21.28,551.87,200989.0,1587.95,14.01,4521.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17564,25.96,7489.0,23.44,13.5,13.55,27.8,37.0,0.87,144.0,3557.0,452.0,53.79,21.3,552.29,201140.0,1578.12,14.02,4521.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17565,22.95,6368.0,21.9,13.5,13.55,27.8,36.9,0.91,144.0,3553.0,453.0,53.81,21.32,552.81,201352.0,1579.46,14.02,4522.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17566,24.52,8772.0,23.78,13.5,13.55,27.8,36.9,0.84,144.0,3561.0,452.0,53.83,21.34,553.34,201513.0,1569.58,14.01,4522.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17567,22.55,6719.0,20.7,13.5,13.56,27.8,36.7,0.91,145.0,3560.0,453.0,53.87,21.38,553.84,201819.0,1577.49,14.01,4523.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17568,18.41,7012.0,20.77,13.5,13.56,27.8,36.6,0.89,145.0,3549.0,452.0,53.89,21.4,554.32,201997.0,1576.75,14.01,4523.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17569,19.49,6730.0,21.28,13.5,13.56,27.8,36.6,0.9,144.0,3539.0,451.0,53.91,21.42,554.79,202209.0,1573.27,14.01,4524.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17570,21.21,7128.0,21.53,13.5,13.56,27.9,36.5,0.87,144.0,3564.0,452.0,53.93,21.44,555.34,202401.0,1577.73,14.01,4524.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17571,23.62,6970.0,21.73,13.5,13.57,27.9,36.4,0.87,145.0,3547.0,452.0,53.96,21.46,555.82,202586.0,1573.87,14.01,4525.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17572,27.7,7875.0,22.59,13.5,13.57,27.9,36.4,0.85,144.0,3551.0,452.0,53.97,21.48,556.31,202711.0,1571.18,14.01,4525.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17573,28.01,7047.0,22.72,13.5,13.57,27.9,36.5,0.86,145.0,3542.0,452.0,53.99,21.5,556.82,202892.0,1574.6,14.01,4526.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17574,24.84,6952.0,20.93,13.5,13.57,27.9,36.6,0.86,144.0,3553.0,453.0,54.01,21.52,557.31,203058.0,1574.56,14.02,4526.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17575,26.3,7644.0,21.71,13.5,13.57,27.9,36.8,0.85,144.0,3523.0,451.0,54.03,21.54,557.79,203207.0,1573.09,14.01,4527.0,Pharos-1,Siltstone,Clastic,-13.681989,122.399306
17576,29.25,7417.0,23.19,13.5,13.57,27.9,36.9,0.84,144.0,3540.0,452.0,54.05,21.55,558.33,203363.0,1576.12,14.02,4527.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17577,28.74,8026.0,22.43,13.5,13.57,27.9,37.3,0.84,144.0,3547.0,450.0,54.06,21.57,558.81,203515.0,1575.89,14.01,4528.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17578,26.59,7444.0,22.19,13.5,13.57,27.9,37.5,0.85,145.0,3555.0,453.0,54.08,21.59,559.28,203683.0,1573.79,14.02,4528.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17579,22.61,7287.0,22.99,13.5,13.57,27.9,37.9,0.9,144.0,3547.0,453.0,54.11,21.62,559.83,203929.0,1575.88,14.01,4529.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17580,15.58,7411.0,22.74,13.5,13.57,27.9,37.9,0.97,145.0,3539.0,452.0,54.15,21.66,560.3,204256.0,1570.66,14.01,4529.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17581,17.81,7435.0,22.94,13.5,13.57,27.9,37.7,0.93,144.0,3550.0,453.0,54.17,21.68,560.85,204456.0,1574.5,14.02,4530.0,Pharos-1,Claystone,Clastic,-13.681989,122.399306
17582,25.01,7994.0,22.47,13.5,13.58,27.9,37.5,0.87,144.0,3548.0,453.0,54.19,21.7,561.33,204624.0,1573.84,14.02,4530.5,Pharos-1,Claystone,Clastic,-13.681989,122.399306
